primary_sim,secondary_sim,adj_sim,adj_weight,primary_secondary_ratio,primary_adj_ratio,primary_secondary_diff,weighted_primary,composite_score,suitability
0.29166666666666663,-0.13273001508295534,-1.0338461538461536,0.8823529411764706,0.2222222311616035,1960784.7352940515,0.2929042211578135,0.8194444444444444,0.21797362951156474,0
1.625,-0.5641025641025632,-1.0338461538461536,0.8823529411764706,4040405.5858585285,5882354.696078359,1.668215919487649,2.8749999999999996,1.5118791470016475,2
0.5480769230769231,-0.24981684981684968,-0.21333333333333443,0.8823529411764706,0.5314685271095447,0.6101055391654086,0.5662101484974315,1.2147435897435899,0.5001140947853049,1
-0.375,-0.5641025641025632,-0.2506293706293707,0.8823529411764706,-0.12121216636363419,-0.24509810212417737,-0.22748398902104308,-0.20833333333333331,-0.5002133403883514,0
-0.375,-0.5641025641025632,-0.4034521575984996,0.8823529411764706,-0.12121216636363419,-0.24509810212417737,-0.22748398902104308,-0.20833333333333331,-0.507483773947123,0
0.625,-0.5641025641025632,-0.4464335664335671,0.8823529411764706,2020202.732323181,1.0490194155229378,0.7203659652333029,1.3333333333333333,0.515148146303824,1
0.1875,-0.06410256410256378,-0.49538461538461614,0.8823529411764706,0.12878788176135478,0.5490194337582288,0.17642934375779765,0.6588541666666667,0.148360453290022,1
0.6964285714285713,-0.2820512820512816,-0.5368047337278113,0.8823529411764706,0.7229436967857078,1.3935570651028664,0.7151579984516856,1.4434523809523807,0.6313327704993695,1
0.8250000000000001,-0.2585470085470085,0.14097902097901951,0.8823529411764706,0.7515151521818036,0.5313725792875666,0.8309484598963103,1.6416666666666668,0.7992630577176896,1
1.625,-0.274628879892037,0.0,0.8823529411764706,1.4141414188888681,1.2254902655228457,1.593385659941253,2.8749999999999996,1.609600948801495,2
0.4821428571428571,-0.2585470085470085,-0.6030769230769247,0.8823529411764706,0.5021644897402499,1.267506546615558,0.5059713327233916,1.1130952380952381,0.41254739843492905,1
0.9107142857142855,-0.5641025641025632,-1.0338461538461536,0.8823529411764706,2597403.5476189945,3781513.6456581936,0.9911802378774015,1.7738095238095235,0.7799671972235392,1
0.525,0.014844804318489205,-0.3257323498419389,0.8823529411764706,0.22424245595453213,0.7210783443096535,0.4759204507150769,1.1791666666666667,0.5154973839648573,1
0.0,-0.2891025641025632,-1.0338461538461536,0.8823529411764706,0.18181814045454514,1102941.3063724842,0.05687099725526073,0.3697916666666667,-0.10711008590752746,0
0.375,-0.5641025641025632,-0.45948717948718004,0.8823529411764706,1515152.0189393442,0.747548847508224,0.4834034766697164,0.9479166666666667,0.2583579476816745,1
0.75,-0.2668052668052662,-0.6101387137452715,0.8823529411764706,0.7196969602840781,1.7732837058540951,0.7619945105215007,1.5260416666666667,0.685293721734851,1
2.625,0.014844804318489205,-0.5270588235294117,0.8823529411764706,1.0303032413635866,4.254901132876205,2.4664053546492033,4.416666666666667,2.65774055493909,2
0.75,-0.274628879892037,-0.5804048582995952,0.8823529411764706,0.7424242253408984,1.6409308758540084,0.7640169499687005,1.5260416666666667,0.6853964689758946,1
-0.375,-0.5641025641025632,-0.48392798690671157,0.8823529411764706,-0.12121216636363419,-0.24509810212417737,-0.22748398902104308,-0.20833333333333331,-0.5113123533211568,0
-0.375,-0.3021978021978014,-0.22615384615384612,0.8823529411764706,-0.12121216636363419,-0.24509810212417737,-0.2951875571820678,-0.20833333333333331,-0.455134218027018,0
0.22500000000000003,-0.02751719824890515,-0.6101387137452715,0.8823529411764706,0.12727273368180927,0.8313721954642348,0.20251623412848963,0.7166666666666668,0.18746091573663473,1
0.29166666666666663,-0.02751719824890515,0.2915976331360924,0.8823529411764706,0.15488216702019184,0.13725489449345885,0.2657062310787793,0.8194444444444444,0.2986721522249871,1
1.3392857142857142,-0.5641025641025632,-0.45948717948718004,0.8823529411764706,3463204.770562715,2.023809211321311,1.39740164684355,2.4345238095238093,1.24643907988212,2
-0.375,-0.5641025641025632,0.5566863905325432,0.8823529411764706,-0.12121216636363419,-0.24509810212417737,-0.22748398902104308,-0.20833333333333331,-0.4618058769538415,0
-0.375,-0.5641025641025632,-0.5804048582995952,0.8823529411764706,-0.12121216636363419,-0.24509810212417737,-0.22748398902104308,-0.20833333333333331,-0.5159021706993846,0
0.22500000000000003,-0.5641025641025632,-1.0338461538461536,0.8823529411764706,1212121.590909042,1764706.2372548364,0.3412259835315645,0.7166666666666668,0.0773317254365558,0
